name,rating,genre,year,score,budget,gross,runtime
Stepfather II: Make Room for Daddy,R,Horror,1989,5.7,1500000.0,1519796.0,93.0
Eddie and the Cruisers II: Eddie Lives!,PG-13,Drama,1989,6.2,,536508.0,104.0
The Big Picture,PG-13,Comedy,1989,6.2,5000000.0,117463.0,100.0
Parents,R,Comedy,1989,6.1,3000000.0,870532.0,81.0
Jacknife,R,Drama,1989,6.3,,2049769.0,102.0
Dad,PG,Comedy,1989,6.3,19000000.0,27503037.0,117.0
Speed Zone,PG,Action,1989,4.5,18000000.0,3077361.0,94.0
How to Get Ahead in Advertising,R,Comedy,1989,6.9,,418053.0,90.0
Lisa,PG-13,Drama,1989,6.0,,4347648.0,95.0
Out Cold,R,Comedy,1989,5.5,,294266.0,92.0
Longtime Companion,R,Drama,1989,7.6,3000000.0,4609953.0,96.0
Happily Ever After,G,Animation,1989,5.6,,3299382.0,75.0
Heart of Dixie,PG,Drama,1989,5.2,8000000.0,1097333.0,95.0
Tap,PG-13,Comedy,1989,6.5,,9114702.0,111.0
A Dry White Season,R,Drama,1989,7.0,9000000.0,3766879.0,106.0
The Phantom of the Opera,R,Drama,1989,5.5,,3953745.0,93.0
The Experts,PG-13,Comedy,1989,4.8,,169203.0,94.0
Triumph of the Spirit,R,Biography,1989,6.8,,408839.0,120.0
The Unbelievable Truth,R,Comedy,1989,7.3,75000.0,,90.0
True Believer,R,Crime,1989,6.7,,8742750.0,108.0
The Horror Show,R,Horror,1989,5.0,3000000.0,1738897.0,95.0
The Tall Guy,R,Comedy,1989,6.2,,510712.0,92.0
The Toxic Avenger Part II,R,Action,1989,5.1,2300000.0,792966.0,102.0
Dead Bang,R,Action,1989,6.1,14500000.0,8125592.0,102.0
Music Box,PG-13,Crime,1989,7.4,,6263883.0,124.0
Gross Anatomy,PG-13,Drama,1989,6.1,8500000.0,11604598.0,109.0
Violent Cop,Not Rated,Action,1989,7.2,,,103.0
Renegades,R,Action,1989,5.4,16000000.0,9015164.0,106.0
Sing,PG-13,Drama,1989,6.9,11500000.0,2260616.0,98.0
Sweetie,R,Comedy,1989,6.8,,938562.0,97.0
Listen to Me,PG-13,Drama,1989,5.3,,4299023.0,107.0
Miss Firecracker,PG,Comedy,1989,6.0,,1852655.0,102.0
The Rachel Papers,R,Drama,1989,6.1,,201468.0,95.0
Wired,R,Biography,1989,3.7,,1089000.0,112.0
Lost Angels,R,Drama,1989,6.0,,1247946.0,116.0
Jesus of Montreal,R,Drama,1989,7.5,,1601612.0,120.0
Rooftops,R,Action,1989,4.8,,2043889.0,98.0
After Midnight,R,Horror,1989,5.5,3000000.0,76325.0,90.0
Disorganized Crime,R,Action,1989,6.3,,7723506.0,98.0
Slaves of New York,R,Comedy,1989,5.7,,463972.0,124.0
Damned River,R,Action,1989,5.0,5000000.0,,95.0
My Twentieth Century,,Comedy,1989,7.1,,,104.0
Scenes from the Class Struggle in Beverly Hills,R,Comedy,1989,6.0,,2156471.0,103.0
The Terror Within,R,Horror,1989,4.8,,858591.0,88.0
Farewell to the King,PG-13,Action,1989,6.3,20000000.0,2420917.0,117.0
See You in the Morning,PG-13,Drama,1989,5.8,,4795009.0,119.0
"I, Madman",R,Fantasy,1989,6.0,,,89.0
Immediate Family,PG-13,Drama,1989,6.0,14000000.0,5932613.0,95.0
In Country,R,Drama,1989,5.9,18000000.0,3531971.0,120.0
Winter People,PG-13,Drama,1989,6.2,,2023282.0,110.0
"Enemies, A Love Story",R,Comedy,1989,6.6,9500000.0,7754571.0,119.0
American Ninja 3: Blood Hunt,R,Action,1989,3.6,,902152.0,89.0
Physical Evidence,R,Crime,1989,5.1,17000000.0,3560932.0,99.0
Worth Winning,PG-13,Comedy,1989,5.8,,3690328.0,103.0
Edge of Sanity,R,Horror,1989,5.2,,,85.0
Brenda Starr,PG,Adventure,1989,4.8,16000000.0,67878.0,93.0
How I Got Into College,PG-13,Comedy,1989,5.8,10000000.0,1642239.0,86.0
Mortal Passions,R,Crime,1989,4.5,,,92.0
Old Gringo,R,Adventure,1989,5.8,34000000.0,3574256.0,119.0
Relentless,R,Crime,1989,5.9,4000000.0,6985999.0,92.0
Cheetah,G,Adventure,1989,6.0,5000000.0,8153677.0,83.0
Monsieur Hire,PG-13,Crime,1989,7.6,,1417030.0,81.0
Prancer,G,Drama,1989,6.4,,18587135.0,103.0
Too Beautiful for You,R,Comedy,1989,6.8,,1776440.0,91.0
Getting It Right,R,Comedy,1989,6.4,,960385.0,102.0
Rude Awakening,R,Comedy,1989,4.8,10000000.0,3169719.0,100.0
Cookie,R,Comedy,1989,5.4,,1869417.0,94.0
Bloodhounds of Broadway,PG,Comedy,1989,5.5,4000000.0,43671.0,93.0
The Toxic Avenger Part III: The Last Temptation of Toxie,R,Action,1989,4.4,,363561.0,102.0
River of Death,R,Action,1989,4.3,,,107.0
Staying Together,R,Comedy,1989,6.2,,4348025.0,91.0
Fast Food,PG-13,Comedy,1989,4.5,,,92.0
Martians Go Home,PG-13,Comedy,1989,3.1,,129778.0,89.0
Night Game,R,Crime,1989,4.9,,337812.0,95.0
Romero,PG-13,Biography,1989,7.2,,1316495.0,102.0
84C MoPic,R,Drama,1989,6.9,,,95.0
Rosalie Goes Shopping,PG,Comedy,1989,5.8,,574080.0,94.0
True Love,R,Comedy,1989,6.0,,1354268.0,104.0
Second Sight,PG,Comedy,1989,4.4,,5368865.0,83.0
A Chorus of Disapproval,PG,Comedy,1989,5.6,,216373.0,92.0
The Lemon Sisters,PG-13,Comedy,1989,5.0,9000000.0,3473905.0,93.0
Breaking In,R,Adventure,1989,6.1,6000000.0,1877618.0,94.0
Crack House,R,Action,1989,5.5,,862551.0,90.0
Goodfellas,R,Biography,1990,8.7,25000000.0,46963277.0,146.0
The Godfather: Part III,R,Crime,1990,7.6,54000000.0,136861392.0,162.0
Total Recall,R,Action,1990,7.5,65000000.0,261317921.0,113.0
Pretty Woman,R,Comedy,1990,7.0,14000000.0,463406268.0,119.0
Home Alone,PG,Comedy,1990,7.6,18000000.0,476684675.0,103.0
Ghost,PG-13,Drama,1990,7.1,22000000.0,505703557.0,127.0
Dances with Wolves,PG-13,Adventure,1990,8.0,22000000.0,424208848.0,181.0
Tremors,PG-13,Comedy,1990,7.1,11000000.0,16667084.0,96.0
Die Hard 2,R,Action,1990,7.1,70000000.0,240031274.0,124.0
Misery,R,Drama,1990,7.8,20000000.0,61276872.0,107.0
Kindergarten Cop,PG-13,Action,1990,6.2,15000000.0,201957688.0,111.0
The Bonfire of the Vanities,R,Comedy,1990,5.6,47000000.0,15691192.0,125.0
Teenage Mutant Ninja Turtles,PG,Action,1990,6.8,13500000.0,201965915.0,93.0
Edward Scissorhands,PG-13,Drama,1990,7.9,20000000.0,86024005.0,105.0
The Hunt for Red October,PG,Action,1990,7.6,30000000.0,200512643.0,135.0
Dick Tracy,PG,Action,1990,6.1,47000000.0,162738726.0,105.0
Awakenings,PG-13,Biography,1990,7.8,31000000.0,52096475.0,121.0
The Handmaid's Tale,R,Drama,1990,6.0,,4960385.0,108.0
Wild at Heart,R,Comedy,1990,7.2,9500000.0,14561425.0,125.0
Predator 2,R,Action,1990,6.3,35000000.0,57120318.0,108.0
RoboCop 2,R,Action,1990,5.8,25000000.0,45681173.0,117.0
The Witches,PG,Adventure,1990,6.9,,10360553.0,91.0
Jacob's Ladder,R,Drama,1990,7.5,25000000.0,26118851.0,113.0
Back to the Future Part III,PG,Adventure,1990,7.4,40000000.0,245077583.0,118.0
Darkman,R,Action,1990,6.4,14000000.0,48878502.0,96.0
The Hot Spot,R,Crime,1990,6.4,13000000.0,1293976.0,130.0
Cry-Baby,PG-13,Comedy,1990,6.5,11000000.0,8266343.0,85.0
Presumed Innocent,R,Mystery,1990,6.9,22000000.0,221303188.0,127.0
Arachnophobia,PG-13,Comedy,1990,6.4,22000000.0,53208180.0,109.0
Days of Thunder,PG-13,Action,1990,6.1,60000000.0,157920733.0,107.0
King of New York,R,Crime,1990,7.0,5300000.0,2554476.0,103.0
Gremlins 2: The New Batch,PG-13,Comedy,1990,6.4,50000000.0,41482207.0,106.0
Rocky V,PG-13,Drama,1990,5.3,42000000.0,119946358.0,104.0
Young Guns II,PG-13,Action,1990,6.5,20000000.0,44143410.0,104.0
Miller's Crossing,R,Crime,1990,7.7,14000000.0,5080409.0,115.0
Revenge,R,Action,1990,6.2,22000000.0,15645616.0,124.0
Lord of the Flies,R,Adventure,1990,6.4,,13985225.0,90.0
Nikita,R,Action,1990,7.3,,5017971.0,117.0
Mermaids,PG-13,Comedy,1990,6.7,20000000.0,35419397.0,110.0
Child's Play 2,R,Horror,1990,5.9,13000000.0,35763605.0,84.0
Joe Versus the Volcano,PG,Comedy,1990,5.8,25000000.0,39404261.0,102.0
Slacker,R,Comedy,1990,7.1,23000.0,1228108.0,97.0
Flatliners,R,Drama,1990,6.6,26000000.0,61489265.0,115.0
Days of Being Wild,Not Rated,Crime,1990,7.5,,3106052.0,94.0
The Exorcist III,R,Drama,1990,6.4,,39024251.0,110.0
Quigley Down Under,PG-13,Action,1990,6.9,20000000.0,21413105.0,119.0
Nightbreed,R,Action,1990,6.5,11000000.0,8862354.0,102.0
The Two Jakes,R,Crime,1990,6.2,19000000.0,10005969.0,137.0
Lionheart,R,Action,1990,6.2,6000000.0,24271196.0,108.0
Internal Affairs,R,Crime,1990,6.5,15000000.0,27734391.0,115.0
Three Men and a Little Lady,PG,Comedy,1990,5.5,,71609321.0,104.0
Problem Child,PG,Comedy,1990,5.4,10000000.0,72270891.0,81.0
The Grifters,R,Crime,1990,6.9,,13446769.0,110.0
My Blue Heaven,PG-13,Comedy,1990,6.3,,23591472.0,97.0
The Rescuers Down Under,G,Animation,1990,6.9,30000000.0,27931461.0,77.0
House Party,R,Comedy,1990,6.5,2500000.0,26385627.0,100.0
Another 48 Hrs.,R,Action,1990,5.9,38000000.0,153518974.0,93.0
Night of the Living Dead,R,Horror,1990,6.9,4200000.0,5835247.0,92.0
Pacific Heights,R,Thriller,1990,6.4,18000000.0,44926706.0,102.0
Postcards from the Edge,R,Comedy,1990,6.7,22000000.0,39071603.0,101.0
Henry & June,NC-17,Biography,1990,6.3,,23472449.0,136.0
Hard to Kill,R,Action,1990,5.8,10000000.0,47410827.0,96.0
Pump Up the Volume,R,Comedy,1990,7.2,,11541758.0,102.0
Hamlet,PG,Drama,1990,6.7,,20710451.0,135.0
The NeverEnding Story II: The Next Chapter,PG,Adventure,1990,5.2,36000000.0,17373527.0,89.0
Men at Work,PG-13,Action,1990,6.0,,16247964.0,98.0
Leatherface: Texas Chainsaw Massacre III,R,Horror,1990,5.1,2000000.0,5765562.0,85.0
Reversal of Fortune,R,Biography,1990,7.2,,15445131.0,111.0
Frankenhooker,R,Comedy,1990,6.2,2500000.0,205068.0,85.0
State of Grace,R,Action,1990,7.2,18000000.0,1911542.0,134.0
Bird on a Wire,PG-13,Action,1990,6.0,20000000.0,138697012.0,110.0
Memphis Belle,PG-13,Action,1990,6.9,23000000.0,27441977.0,107.0
The Adventures of Ford Fairlane,R,Action,1990,6.4,20000000.0,21413502.0,104.0
Marked for Death,R,Action,1990,6.0,12000000.0,57968936.0,93.0
Slumber Party Massacre III,R,Comedy,1990,4.6,350000.0,1242995.0,87.0
Dreams,PG,Drama,1990,7.8,12000000.0,2970161.0,119.0
Air America,R,Action,1990,5.8,35000000.0,33461269.0,113.0
I Love You to Death,R,Comedy,1990,6.4,,16186793.0,97.0
Class of 1999,R,Action,1990,5.9,5200000.0,2459895.0,99.0
Death Warrant,R,Action,1990,5.7,4000000.0,16853487.0,89.0
White Palace,R,Drama,1990,6.5,,17487531.0,103.0
Close-Up,Not Rated,Biography,1990,8.3,,,98.0
Quick Change,R,Comedy,1990,6.8,15000000.0,15260154.0,89.0
Hardware,R,Sci-Fi,1990,6.0,1500000.0,5728953.0,94.0
Mr. Destiny,PG-13,Comedy,1990,6.4,20000000.0,15379253.0,110.0
The Freshman,PG,Comedy,1990,6.5,12000000.0,21460601.0,102.0
Blue Steel,R,Action,1990,5.7,,8217997.0,102.0
The Krays,R,Biography,1990,6.6,,2060847.0,115.0
Navy Seals,R,Action,1990,5.6,20000000.0,25069101.0,113.0
Graveyard Shift,R,Horror,1990,4.9,10500000.0,11582891.0,89.0
The Sheltering Sky,R,Adventure,1990,6.8,25000000.0,2075084.0,138.0
Dark Angel,R,Action,1990,6.1,7000000.0,4348368.0,91.0
The Comfort of Strangers,R,Drama,1990,6.3,,1244381.0,107.0
Mo' Better Blues,R,Drama,1990,6.6,10000000.0,16153593.0,130.0
"Welcome Home, Roxy Carmichael",PG-13,Comedy,1990,5.9,,3989297.0,95.0
Bad Influence,R,Drama,1990,6.3,7000000.0,12626043.0,99.0
Look Who's Talking Too,PG-13,Comedy,1990,4.7,,47789074.0,81.0
Rosencrantz & Guildenstern Are Dead,PG,Comedy,1990,7.4,,739104.0,117.0
Tales from the Darkside: The Movie,R,Comedy,1990,6.3,3500000.0,16324573.0,93.0
The Rookie,R,Action,1990,5.9,10000000.0,21633874.0,120.0
Green Card,PG-13,Comedy,1990,6.2,12500000.0,29888235.0,107.0
Metropolitan,PG-13,Comedy,1990,7.4,230000.0,2960492.0,98.0
Europa Europa,R,Drama,1990,7.6,,5575738.0,112.0
Cyrano de Bergerac,PG,Comedy,1990,7.5,,5822041.0,137.0
Almost an Angel,PG,Comedy,1990,5.6,25000000.0,6939946.0,95.0
Everybody Wins,R,Drama,1990,5.1,19000000.0,1372350.0,97.0
Truly Madly Deeply,PG,Comedy,1990,7.2,,1554742.0,106.0
Havana,R,Drama,1990,6.1,40000000.0,9645440.0,144.0
DuckTales the Movie: Treasure of the Lost Lamp,G,Animation,1990,6.9,,18115724.0,74.0
The Russia House,R,Drama,1990,6.1,21800000.0,22997992.0,123.0
Life Is Sweet,R,Comedy,1990,7.5,,1516414.0,103.0
Jetsons: The Movie,G,Animation,1990,5.6,,20305841.0,82.0
White Hunter Black Heart,PG,Adventure,1990,6.6,24000000.0,2319124.0,112.0
Avalon,PG,Drama,1990,7.2,20000000.0,15779578.0,128.0
Narrow Margin,R,Action,1990,6.6,,10873237.0,97.0
Cadillac Man,R,Comedy,1990,5.7,,27627310.0,97.0
Taking Care of Business,R,Comedy,1990,6.5,,20005435.0,108.0
Texasville,R,Drama,1990,6.0,,2268181.0,123.0
The Guardian,R,Drama,1990,5.4,,17037887.0,92.0
Repossessed,PG-13,Comedy,1990,4.8,,1382462.0,80.0
Fire Birds,PG-13,Action,1990,4.8,22000000.0,14760451.0,85.0
Miami Blues,R,Comedy,1990,6.4,,9888167.0,97.0
The Field,PG-13,Drama,1990,7.4,,1494399.0,107.0
"After Dark, My Sweet",R,Crime,1990,6.6,,2678414.0,114.0
Alice,PG-13,Comedy,1990,6.6,12000000.0,7331647.0,106.0
Side Out,PG-13,Comedy,1990,5.5,6000000.0,,100.0
The First Power,R,Crime,1990,5.7,10000000.0,22424195.0,98.0
Delta Force 2: the Colombian Connection,R,Action,1990,4.9,,6698361.0,111.0
Desperate Hours,R,Action,1990,5.4,18000000.0,2742912.0,105.0
Ju Dou,PG-13,Drama,1990,7.7,,1986433.0,95.0
Cadence,PG-13,Drama,1990,6.5,4000000.0,2070871.0,97.0
Brain Dead,R,Horror,1990,6.0,2000000.0,1627955.0,85.0
The Hairdresser's Husband,R,Comedy,1990,7.3,,1217084.0,82.0
Ernest Goes to Jail,PG,Comedy,1990,5.4,9000000.0,25029569.0,81.0
Madhouse,PG-13,Comedy,1990,5.5,,,90.0
A Cry in the Wild,PG,Action,1990,5.6,,1494969.0,82.0
The Long Walk Home,PG,Drama,1990,7.3,,4873620.0,97.0
Mountains of the Moon,R,Adventure,1990,7.2,19000000.0,4011793.0,136.0
Two Evil Eyes,R,Horror,1990,6.1,9000000.0,349618.0,120.0
Mr. & Mrs. Bridge,PG-13,Drama,1990,6.6,,7698010.0,126.0
Trust,R,Comedy,1990,7.4,700000.0,357400.0,107.0
Crazy People,R,Comedy,1990,6.0,,13236513.0,90.0
A Shock to the System,R,Comedy,1990,6.7,12000000.0,3417056.0,88.0
The Boyfriend School,PG-13,Comedy,1990,5.8,6700000.0,1171762.0,101.0
Roger Corman's Frankenstein Unbound,R,Drama,1990,5.5,11500000.0,334748.0,85.0
Nuns on the Run,PG-13,Comedy,1990,6.0,,10959015.0,89.0
Q&A,R,Crime,1990,6.6,,11207891.0,132.0
An Angel at My Table,R,Biography,1990,7.5,,1055995.0,158.0
Stanley & Iris,PG-13,Drama,1990,6.4,23000000.0,5820015.0,104.0
Flashback,R,Action,1990,6.2,,6488114.0,108.0
Men Don't Leave,PG-13,Comedy,1990,6.7,,6070725.0,115.0
Ski Patrol,PG,Action,1990,5.2,,8533973.0,91.0
Ghost Dad,PG,Comedy,1990,4.4,,25421633.0,83.0
Book of Love,PG-13,Comedy,1990,6.2,,1382259.0,82.0
Hidden Agenda,R,Drama,1990,6.9,,1232210.0,108.0
Everybody's Fine,PG-13,Drama,1990,7.7,,1745470.0,118.0
Spaced Invaders,PG,Adventure,1990,5.3,3000000.0,15369573.0,100.0
Meet the Applegates,R,Comedy,1990,5.5,5000000.0,485772.0,90.0
Betsy's Wedding,R,Comedy,1990,5.6,,19740070.0,94.0
Def by Temptation,R,Horror,1990,4.7,,2218579.0,95.0
Heart Condition,R,Comedy,1990,5.6,,4134992.0,100.0
My Father's Glory,G,Adventure,1990,7.6,,1730856.0,105.0
Vincent & Theo,PG-13,Biography,1990,6.9,,2231274.0,138.0
Streets,R,Action,1990,5.7,,1510053.0,85.0
Stella,PG-13,Drama,1990,6.2,,20240128.0,109.0
The Forbidden Dance,PG-13,Drama,1990,3.9,,1823154.0,97.0
Loose Cannons,R,Action,1990,4.9,15000000.0,5585154.0,94.0
A Tale of Springtime,PG,Comedy,1990,7.2,,20554.0,108.0
To Sleep with Anger,PG,Drama,1990,7.2,,1161135.0,102.0
Where the Heart Is,R,Comedy,1990,6.0,15000000.0,1106475.0,107.0
Love at Large,R,Comedy,1990,5.7,,1436308.0,97.0
Boiling Point,Not Rated,Action,1990,6.8,,,96.0
Downtown,R,Action,1990,5.7,10000000.0,2346150.0,96.0
Short Time,PG-13,Comedy,1990,6.4,,4010647.0,97.0
American Ninja 4: The Annihilation,R,Action,1990,4.0,,358047.0,99.0
Gate 2: The Trespassers,R,Fantasy,1990,4.8,6500000.0,2032973.0,93.0
Come See the Paradise,R,Drama,1990,6.7,17500000.0,947306.0,138.0
The Garden,Unrated,Drama,1990,6.4,,5006.0,92.0
Lambada,PG,Drama,1990,3.5,,4263112.0,104.0
The Shrimp on the Barbie,PG-13,Comedy,1990,5.7,,,90.0
May Fools,R,Comedy,1990,7.3,,1576702.0,107.0
The Last of the Finest,R,Action,1990,5.8,12000000.0,1531489.0,106.0
Strangers in Good Company,PG,Drama,1990,7.7,,,101.0
Opportunity Knocks,PG-13,Comedy,1990,6.0,,11359129.0,103.0
Funny About Love,PG-13,Comedy,1990,4.9,,8141292.0,101.0
Graffiti Bridge,PG-13,Drama,1990,4.5,7500000.0,4562778.0,90.0
Coupe de Ville,PG-13,Comedy,1990,6.7,,715983.0,99.0
Sibling Rivalry,PG-13,Comedy,1990,5.4,16000000.0,17854933.0,87.0
Vital Signs,R,Drama,1990,5.4,,1224605.0,103.0
Body Chemistry,R,Drama,1990,4.3,,2415312.0,84.0
The Haunting of Morella,R,Horror,1990,4.4,,1547867.0,82.0
The Fourth War,R,Drama,1990,5.6,,1305887.0,91.0
Tune in Tomorrow...,PG-13,Comedy,1990,6.2,11000000.0,1794001.0,107.0
Impulse,R,Crime,1990,5.7,9000000.0,2544504.0,109.0
La discrète,,Drama,1990,7.0,,,94.0
Heaven and Earth,PG-13,Action,1990,7.0,42000000.0,,125.0
Crossing the Line,R,Crime,1990,5.8,,59227.0,93.0
Mindwalk,PG,Drama,1990,7.6,,774048.0,112.0
The Nasty Girl,PG-13,Comedy,1990,7.3,,2293625.0,92.0
Archangel,Not Rated,Comedy,1990,6.5,,,90.0
Terminator 2: Judgment Day,R,Action,1991,8.5,102000000.0,520881154.0,137.0
Point Break,R,Action,1991,7.3,24000000.0,83531958.0,122.0
The Silence of the Lambs,R,Crime,1991,8.6,19000000.0,272742922.0,118.0
Hook,PG,Adventure,1991,6.8,70000000.0,300854823.0,142.0
Boyz n the Hood,R,Crime,1991,7.8,6500000.0,57529070.0,112.0
Cape Fear,R,Crime,1991,7.3,35000000.0,182291969.0,128.0
Career Opportunities,PG-13,Comedy,1991,5.9,,11336986.0,83.0
The Addams Family,PG-13,Comedy,1991,6.9,30000000.0,191502426.0,99.0
Thelma & Louise,R,Adventure,1991,7.5,16500000.0,45456285.0,130.0
Y Tu Mamá También,,Drama,1991,7.6,2000000.0,33616692.0,106.0
Robin Hood: Prince of Thieves,PG-13,Action,1991,6.9,48000000.0,390493908.0,143.0
The Doors,R,Biography,1991,7.2,38000000.0,34416893.0,140.0
Beauty and the Beast,G,Animation,1991,8.0,25000000.0,424967620.0,84.0
Fried Green Tomatoes,PG-13,Drama,1991,7.7,11000000.0,119418501.0,130.0
JFK,R,Drama,1991,8.0,40000000.0,205405498.0,189.0
The Rocketeer,PG,Action,1991,6.5,35000000.0,46704056.0,108.0
My Girl,PG,Comedy,1991,6.9,17000000.0,59489799.0,102.0
Backdraft,R,Action,1991,6.7,40000000.0,152368585.0,137.0
Bill & Ted's Bogus Journey,PG,Adventure,1991,6.3,20000000.0,38039850.0,93.0
Father of the Bride,PG,Comedy,1991,6.5,,89325780.0,105.0
City Slickers,PG-13,Comedy,1991,6.8,27000000.0,179033791.0,113.0
Don't Tell Mom the Babysitter's Dead,PG-13,Comedy,1991,6.3,,25196249.0,102.0
The Fisher King,R,Comedy,1991,7.5,24000000.0,41895491.0,137.0
Sex and Zen,R,Comedy,1991,5.6,,,99.0
Sleeping with the Enemy,R,Drama,1991,6.3,19000000.0,174999005.0,99.0
The Beautiful Troublemaker,Unrated,Drama,1991,7.6,,403056.0,238.0
Return to the Blue Lagoon,PG-13,Adventure,1991,5.2,11000000.0,2807854.0,102.0
The Last Boy Scout,R,Action,1991,7.0,43000000.0,59509925.0,105.0
Star Trek VI: The Undiscovered Country,PG,Action,1991,7.2,30000000.0,96888996.0,110.0
My Own Private Idaho,R,Drama,1991,7.0,2500000.0,6401336.0,104.0
Drop Dead Fred,PG-13,Comedy,1991,5.9,6788000.0,13878411.0,103.0
Hot Shots!,PG-13,Action,1991,6.8,26000000.0,181096164.0,84.0
Hudson Hawk,R,Action,1991,5.8,65000000.0,17218080.0,100.0
The Prince of Tides,R,Drama,1991,6.7,30000000.0,74787599.0,132.0
Barton Fink,R,Comedy,1991,7.7,9000000.0,6153939.0,116.0
Nothing But Trouble,PG-13,Comedy,1991,5.1,40000000.0,8479793.0,94.0
What About Bob?,PG,Comedy,1991,7.0,35000000.0,63707829.0,99.0
Naked Lunch,R,Drama,1991,7.0,16000000.0,2641357.0,115.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,PG,Action,1991,6.0,25000000.0,78656813.0,88.0
The Naked Gun 2½: The Smell of Fear,PG-13,Comedy,1991,6.9,23000000.0,86930411.0,85.0
Double Impact,R,Action,1991,5.6,15000000.0,30102717.0,110.0
The Commitments,R,Comedy,1991,7.6,12000000.0,14919570.0,118.0
The Man in the Moon,PG-13,Drama,1991,7.3,,2853801.0,99.0
The Double Life of Véronique,R,Drama,1991,7.8,,2175939.0,98.0
New Jack City,R,Action,1991,6.7,8000000.0,47624353.0,97.0
Toy Soldiers,R,Action,1991,6.6,10000000.0,15073942.0,111.0
The People Under the Stairs,R,Comedy,1991,6.4,6000000.0,31347154.0,102.0
Regarding Henry,PG-13,Drama,1991,6.7,25000000.0,43001500.0,108.0
Bugsy,R,Biography,1991,6.8,30000000.0,49114016.0,136.0
Doc Hollywood,PG-13,Comedy,1991,6.2,20000000.0,54830779.0,104.0
Delicatessen,R,Comedy,1991,7.6,,1794187.0,99.0
Night on Earth,R,Comedy,1991,7.7,3500000.0,2023808.0,129.0
Child's Play 3,R,Horror,1991,5.1,13000000.0,20560255.0,90.0
Freddy's Dead: The Final Nightmare,R,Fantasy,1991,4.9,11000000.0,34872033.0,89.0
Oscar,PG,Comedy,1991,6.5,35000000.0,23562716.0,109.0
The Lovers on the Bridge,R,Drama,1991,7.6,28000000.0,29679.0,125.0
Highlander II: The Quickening,R,Action,1991,4.2,30000000.0,15556340.0,91.0
Stone Cold,R,Action,1991,6.0,17000000.0,9151887.0,92.0
Wild Hearts Can't Be Broken,G,Drama,1991,7.2,,7294835.0,88.0
Showdown in Little Tokyo,R,Action,1991,6.1,8000000.0,2275557.0,79.0
Jungle Fever,R,Drama,1991,6.6,14000000.0,43882682.0,132.0
Harley Davidson and the Marlboro Man,R,Action,1991,6.1,23000000.0,7434726.0,98.0
Not Without My Daughter,PG-13,Drama,1991,6.4,,14789113.0,116.0
Defending Your Life,PG,Comedy,1991,7.2,,16371128.0,112.0
Flight of the Intruder,PG-13,Action,1991,5.8,35000000.0,14587732.0,115.0
Problem Child 2,PG-13,Comedy,1991,4.9,15000000.0,32704700.0,90.0
The Hard Way,R,Action,1991,6.4,24000000.0,65595485.0,111.0
Ricochet,R,Action,1991,6.2,,21756163.0,102.0
L.A. Story,PG-13,Comedy,1991,6.7,,28862081.0,95.0
Rush,R,Action,1991,6.8,17000000.0,7241350.0,120.0
Dead Again,R,Crime,1991,6.9,15000000.0,38016380.0,107.0
Out for Justice,R,Action,1991,6.1,14000000.0,39673161.0,91.0
Only Yesterday,PG,Animation,1991,7.6,,545825.0,118.0
The Indian Runner,R,Drama,1991,7.0,7000000.0,191125.0,127.0
An American Tail: Fievel Goes West,G,Animation,1991,6.5,,40766041.0,75.0
Life Stinks,PG-13,Comedy,1991,5.9,13000000.0,4102526.0,92.0
Frankie and Johnny,R,Comedy,1991,6.7,29000000.0,22773535.0,118.0
Grand Canyon,R,Crime,1991,6.9,,40991329.0,134.0
Close My Eyes,R,Drama,1991,6.3,,135893.0,108.0
Homicide,R,Crime,1991,7.0,,2971661.0,102.0
Soapdish,PG-13,Comedy,1991,6.6,25000000.0,36489888.0,97.0
Curly Sue,PG,Comedy,1991,5.9,25000000.0,33691313.0,101.0
The Rapture,R,Drama,1991,6.3,,1277404.0,100.0
Mannequin: on the Move,PG,Comedy,1991,4.4,13000000.0,3752428.0,95.0
Rock-A-Doodle,G,Animation,1991,6.1,18000000.0,11657385.0,77.0
Necessary Roughness,PG-13,Comedy,1991,6.2,13500000.0,26255594.0,108.0
Cool as Ice,PG,Comedy,1991,2.9,6000000.0,1193062.0,91.0
Wild Orchid II: Two Shades of Blue,R,Drama,1991,4.0,,573904.0,111.0
Switch,R,Comedy,1991,5.8,14000000.0,15545943.0,103.0
White Fang,PG,Adventure,1991,6.7,14000000.0,34793160.0,107.0
Until the End of the World,R,Action,1991,6.8,23000000.0,829625.0,158.0
Only the Lonely,PG-13,Comedy,1991,6.4,,25092802.0,104.0
Dutch,PG-13,Comedy,1991,6.5,17000000.0,4603929.0,107.0
Shattered,R,Crime,1991,6.5,22000000.0,11511031.0,98.0
Raise the Red Lantern,PG,Drama,1991,8.1,,2603061.0,125.0
Suburban Commando,PG,Action,1991,4.5,,6948859.0,90.0
Popcorn,R,Comedy,1991,5.8,,4205000.0,91.0
Mobsters,R,Crime,1991,6.0,23000000.0,20246790.0,104.0
Operation Condor,PG-13,Action,1991,7.3,,10405394.0,80.0
If Looks Could Kill,PG-13,Action,1991,5.8,,7788597.0,88.0
The Butcher's Wife,PG-13,Comedy,1991,5.4,,9689816.0,107.0
Dying Young,R,Drama,1991,6.1,18000000.0,82264675.0,111.0
Dogfight,R,Comedy,1991,7.4,,394631.0,94.0
