year_film,year_ceremony,ceremony,category,name,film,winner,loser,winner_ct,loser_ct,nominees
2017,2018,90,SHORT FILM (Animated),Max Porter and Ru Kuwahata,Negative Space,False,True,0,1,1
2017,2018,90,SHORT FILM (Animated),Jakob Schuh and Jan Lachauer,Revolting Rhymes,False,True,0,1,1
2017,2018,90,SHORT FILM (Live Action),Reed Van Dyk,DeKalb Elementary,False,True,0,1,1
2017,2018,90,SHORT FILM (Live Action),Derin Seale and Josh Lawson,The Eleven O'Clock,False,True,0,1,1
2017,2018,90,SHORT FILM (Live Action),"Kevin Wilson, Jr.",My Nephew Emmett,False,True,0,1,1
2017,2018,90,SHORT FILM (Live Action),Chris Overton and Rachel Shenton,The Silent Child,True,False,1,0,1
2017,2018,90,SHORT FILM (Live Action),Katja Benrath and Tobias Rosen,Watu Wote/All of Us,False,True,0,1,1
2017,2018,90,VISUAL EFFECTS,"Christopher Townsend, Guy Williams, Jonathan Fawkner and Dan Sudick",Guardians of the Galaxy Vol. 2,False,True,0,1,1
2017,2018,90,VISUAL EFFECTS,"Stephen Rosenbaum, Jeff White, Scott Benza and Mike Meinardus",Kong: Skull Island,False,True,0,1,1
2017,2018,90,VISUAL EFFECTS,"Joe Letteri, Daniel Barrett, Dan Lemmon and Joel Whist",War for the Planet of the Apes,False,True,0,1,1
2017,2018,90,WRITING (Adapted Screenplay),Screenplay by Scott Neustadter & Michael H. Weber,The Disaster Artist,False,True,0,1,1
2017,2018,90,WRITING (Adapted Screenplay),Screenplay by Scott Frank & James Mangold and Michael Green; Story by James Mangold,Logan,False,True,0,1,1
2017,2018,90,WRITING (Adapted Screenplay),Written for the screen by Aaron Sorkin,Molly's Game,False,True,0,1,1
2017,2018,90,WRITING (Original Screenplay),Written by Emily V. Gordon & Kumail Nanjiani,The Big Sick,False,True,0,1,1
2018,2019,91,ACTOR IN A LEADING ROLE,Christian Bale,Vice,False,True,1,7,8
2018,2019,91,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,Vice,False,True,1,7,8
2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Vice,False,True,1,7,8
2018,2019,91,DIRECTING,Adam McKay,Vice,False,True,1,7,8
2018,2019,91,FILM EDITING,Hank Corwin,Vice,False,True,1,7,8
2018,2019,91,MAKEUP AND HAIRSTYLING,"Greg Cannom, Kate Biscoe and Patricia Dehaney",Vice,True,False,1,7,8
2018,2019,91,BEST PICTURE,"Dede Gardner, Jeremy Kleiner, Adam McKay and Kevin Messick, Producers",Vice,False,True,1,7,8
2018,2019,91,WRITING (Original Screenplay),Written by Adam McKay,Vice,False,True,1,7,8
2018,2019,91,ACTOR IN A LEADING ROLE,Bradley Cooper,A Star Is Born,False,True,1,7,8
2018,2019,91,ACTOR IN A SUPPORTING ROLE,Sam Elliott,A Star Is Born,False,True,1,7,8
2018,2019,91,ACTRESS IN A LEADING ROLE,Lady Gaga,A Star Is Born,False,True,1,7,8
2018,2019,91,CINEMATOGRAPHY,Matthew Libatique,A Star Is Born,False,True,1,7,8
2018,2019,91,MUSIC (Original Song),"Music and Lyric by Lady Gaga, Mark Ronson, Anthony Rossomando and Andrew Wyatt",A Star Is Born,True,False,1,7,8
2018,2019,91,BEST PICTURE,"Bill Gerber, Bradley Cooper and Lynette Howell Taylor, Producers",A Star Is Born,False,True,1,7,8
2018,2019,91,SOUND MIXING,"Tom Ozanich, Dean Zupancic, Jason Ruder and Steve Morrow",A Star Is Born,False,True,1,7,8
2018,2019,91,WRITING (Adapted Screenplay),Screenplay by Eric Roth and Bradley Cooper & Will Fetters,A Star Is Born,False,True,1,7,8
2018,2019,91,ACTOR IN A LEADING ROLE,Willem Dafoe,At Eternity's Gate,False,True,0,1,1
2018,2019,91,ACTOR IN A LEADING ROLE,Rami Malek,Bohemian Rhapsody,True,False,4,1,5
2018,2019,91,FILM EDITING,John Ottman,Bohemian Rhapsody,True,False,4,1,5
2018,2019,91,BEST PICTURE,"Graham King, Producer",Bohemian Rhapsody,False,True,4,1,5
2018,2019,91,SOUND EDITING,John Warhurst and Nina Hartstone,Bohemian Rhapsody,True,False,4,1,5
2018,2019,91,SOUND MIXING,"Paul Massey, Tim Cavagin and John Casali",Bohemian Rhapsody,True,False,4,1,5
2018,2019,91,ACTOR IN A LEADING ROLE,Viggo Mortensen,Green Book,False,True,3,2,5
2018,2019,91,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Green Book,True,False,3,2,5
2018,2019,91,FILM EDITING,Patrick J. Don Vito,Green Book,False,True,3,2,5
2018,2019,91,BEST PICTURE,"Jim Burke, Charles B. Wessler, Brian Currie, Peter Farrelly and Nick Vallelonga, Producers",Green Book,True,False,3,2,5
2018,2019,91,WRITING (Original Screenplay),"Written by Nick Vallelonga, Brian Currie, Peter Farrelly",Green Book,True,False,3,2,5
2018,2019,91,ACTOR IN A SUPPORTING ROLE,Adam Driver,BlacKkKlansman,False,True,1,5,6
2018,2019,91,DIRECTING,Spike Lee,BlacKkKlansman,False,True,1,5,6
2018,2019,91,FILM EDITING,Barry Alexander Brown,BlacKkKlansman,False,True,1,5,6
2018,2019,91,MUSIC (Original Score),Terence Blanchard,BlacKkKlansman,False,True,1,5,6
2018,2019,91,BEST PICTURE,"Sean McKittrick, Jason Blum, Raymond Mansfield, Jordan Peele and Spike Lee, Producers",BlacKkKlansman,False,True,1,5,6
2018,2019,91,WRITING (Adapted Screenplay),Written by Charlie Wachtel & David Rabinowitz and Kevin Willmott & Spike Lee,BlacKkKlansman,True,False,1,5,6
2018,2019,91,ACTOR IN A SUPPORTING ROLE,Richard E. Grant,Can You Ever Forgive Me?,False,True,0,3,3
2018,2019,91,ACTRESS IN A LEADING ROLE,Melissa McCarthy,Can You Ever Forgive Me?,False,True,0,3,3
2018,2019,91,WRITING (Adapted Screenplay),Screenplay by Nicole Holofcener and Jeff Whitty,Can You Ever Forgive Me?,False,True,0,3,3
2018,2019,91,ACTRESS IN A LEADING ROLE,Yalitza Aparicio,Roma,False,True,3,7,10
2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Marina de Tavira,Roma,False,True,3,7,10
2018,2019,91,CINEMATOGRAPHY,Alfonso Cuarón,Roma,True,False,3,7,10
2018,2019,91,DIRECTING,Alfonso Cuarón,Roma,True,False,3,7,10
2018,2019,91,FOREIGN LANGUAGE FILM,Mexico,Roma,True,False,3,7,10
2018,2019,91,BEST PICTURE,"Gabriela Rodríguez and Alfonso Cuarón, Producers",Roma,False,True,3,7,10
2018,2019,91,PRODUCTION DESIGN,Production Design: Eugenio Caballero; Set Decoration: Bárbara Enríquez,Roma,False,True,3,7,10
2018,2019,91,SOUND EDITING,Sergio Díaz and Skip Lievsay,Roma,False,True,3,7,10
2018,2019,91,SOUND MIXING,"Skip Lievsay, Craig Henighan and José Antonio García",Roma,False,True,3,7,10
2018,2019,91,WRITING (Original Screenplay),Written by Alfonso Cuarón,Roma,False,True,3,7,10
2018,2019,91,ACTRESS IN A LEADING ROLE,Glenn Close,The Wife,False,True,0,1,1
2018,2019,91,ACTRESS IN A LEADING ROLE,Olivia Colman,The Favourite,True,False,1,9,10
2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Emma Stone,The Favourite,False,True,1,9,10
2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Favourite,False,True,1,9,10
2018,2019,91,CINEMATOGRAPHY,Robbie Ryan,The Favourite,False,True,1,9,10
2018,2019,91,COSTUME DESIGN,Sandy Powell,The Favourite,False,True,1,9,10
2018,2019,91,DIRECTING,Yorgos Lanthimos,The Favourite,False,True,1,9,10
2018,2019,91,FILM EDITING,Yorgos Mavropsaridis,The Favourite,False,True,1,9,10
2018,2019,91,BEST PICTURE,"Ceci Dempsey, Ed Guiney, Lee Magiday and Yorgos Lanthimos, Producers",The Favourite,False,True,1,9,10
2018,2019,91,PRODUCTION DESIGN,Production Design: Fiona Crombie; Set Decoration: Alice Felton,The Favourite,False,True,1,9,10
2018,2019,91,WRITING (Original Screenplay),Written by Deborah Davis and Tony McNamara,The Favourite,False,True,1,9,10
2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Regina King,If Beale Street Could Talk,True,False,1,2,3
2018,2019,91,MUSIC (Original Score),Nicholas Britell,If Beale Street Could Talk,False,True,1,2,3
2018,2019,91,WRITING (Adapted Screenplay),Written for the screen by Barry Jenkins,If Beale Street Could Talk,False,True,1,2,3
2018,2019,91,ANIMATED FEATURE FILM,"Brad Bird, John Walker and Nicole Paradis Grindle",Incredibles 2,False,True,0,1,1
2018,2019,91,ANIMATED FEATURE FILM,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson",Isle of Dogs,False,True,0,2,2
2018,2019,91,MUSIC (Original Score),Alexandre Desplat,Isle of Dogs,False,True,0,2,2
2018,2019,91,ANIMATED FEATURE FILM,Mamoru Hosoda and Yuichiro Saito,Mirai,False,True,0,1,1
2018,2019,91,ANIMATED FEATURE FILM,"Rich Moore, Phil Johnston and Clark Spencer",Ralph Breaks the Internet,False,True,0,1,1
2018,2019,91,ANIMATED FEATURE FILM,"Bob Persichetti, Peter Ramsey, Rodney Rothman, Phil Lord and Christopher Miller",Spider-Man: Into the Spider-Verse,True,False,1,0,1
2018,2019,91,CINEMATOGRAPHY,Lukasz Zal,Cold War,False,True,0,3,3
2018,2019,91,DIRECTING,Pawel Pawlikowski,Cold War,False,True,0,3,3
2018,2019,91,FOREIGN LANGUAGE FILM,Poland,Cold War,False,True,0,3,3
2018,2019,91,CINEMATOGRAPHY,Caleb Deschanel,Never Look Away,False,True,0,2,2
2018,2019,91,FOREIGN LANGUAGE FILM,Germany,Never Look Away,False,True,0,2,2
2018,2019,91,COSTUME DESIGN,Mary Zophres,The Ballad of Buster Scruggs,False,True,0,3,3
2018,2019,91,MUSIC (Original Song),Music and Lyric by Gillian Welch and David Rawlings,The Ballad of Buster Scruggs,False,True,0,3,3
2018,2019,91,WRITING (Adapted Screenplay),Written by Joel Coen & Ethan Coen,The Ballad of Buster Scruggs,False,True,0,3,3
2018,2019,91,COSTUME DESIGN,Ruth Carter,Black Panther,True,False,3,4,7
2018,2019,91,MUSIC (Original Score),Ludwig Goransson,Black Panther,True,False,3,4,7
2018,2019,91,MUSIC (Original Song),"Music by Kendrick Lamar, Mark ""Sounwave"" Spears and Anthony ""Top Dawg"" Tiffith; Lyric by Kendrick Lamar, SZA and Anthony ""Top Dawg"" Tiffith",Black Panther,False,True,3,4,7
2018,2019,91,BEST PICTURE,"Kevin Feige, Producer",Black Panther,False,True,3,4,7
2018,2019,91,PRODUCTION DESIGN,Production Design: Hannah Beachler; Set Decoration: Jay Hart,Black Panther,True,False,3,4,7
2018,2019,91,SOUND EDITING,Benjamin A. Burtt and Steve Boeddeker,Black Panther,False,True,3,4,7
2018,2019,91,SOUND MIXING,"Steve Boeddeker, Brandon Proctor and Peter Devlin",Black Panther,False,True,3,4,7
2018,2019,91,COSTUME DESIGN,Sandy Powell,Mary Poppins Returns,False,True,0,4,4
2018,2019,91,MUSIC (Original Score),Marc Shaiman,Mary Poppins Returns,False,True,0,4,4
2018,2019,91,MUSIC (Original Song),Music by Marc Shaiman; Lyric by Scott Wittman and Marc Shaiman,Mary Poppins Returns,False,True,0,4,4
2018,2019,91,PRODUCTION DESIGN,Production Design: John Myhre; Set Decoration: Gordon Sim,Mary Poppins Returns,False,True,0,4,4
2018,2019,91,COSTUME DESIGN,Alexandra Byrne,Mary Queen of Scots,False,True,0,2,2
2018,2019,91,MAKEUP AND HAIRSTYLING,"Jenny Shircore, Marc Pilcher and Jessica Brooks",Mary Queen of Scots,False,True,0,2,2
2018,2019,91,DOCUMENTARY (Feature),"Elizabeth Chai Vasarhelyi, Jimmy Chin, Evan Hayes and Shannon Dill",Free Solo,True,False,1,0,1
2018,2019,91,DOCUMENTARY (Feature),"RaMell Ross, Joslyn Barnes and Su Kim","Hale County This Morning, This Evening",False,True,0,1,1
2018,2019,91,DOCUMENTARY (Feature),Bing Liu and Diane Quon,Minding the Gap,False,True,0,1,1
2018,2019,91,DOCUMENTARY (Feature),"Talal Derki, Ansgar Frerich, Eva Kemme and Tobias N. Siebert",Of Fathers and Sons,False,True,0,1,1
2018,2019,91,DOCUMENTARY (Feature),Betsy West and Julie Cohen,RBG,False,True,0,2,2
2018,2019,91,MUSIC (Original Song),Music and Lyric by Diane Warren,RBG,False,True,0,2,2
2018,2019,91,DOCUMENTARY (Short Subject),Ed Perkins and Jonathan Chinn,Black Sheep,False,True,0,1,1
2018,2019,91,DOCUMENTARY (Short Subject),Rob Epstein and Jeffrey Friedman,End Game,False,True,0,1,1
2018,2019,91,DOCUMENTARY (Short Subject),Skye Fitzgerald and Bryn Mooser,Lifeboat,False,True,0,1,1
2018,2019,91,DOCUMENTARY (Short Subject),Marshall Curry,A Night at The Garden,False,True,0,1,1
2018,2019,91,DOCUMENTARY (Short Subject),Rayka Zehtabchi and Melissa Berton,Period. End of Sentence.,True,False,1,0,1
2018,2019,91,FOREIGN LANGUAGE FILM,Lebanon,Capernaum,False,True,0,1,1
2018,2019,91,FOREIGN LANGUAGE FILM,Japan,Shoplifters,False,True,0,1,1
2018,2019,91,MAKEUP AND HAIRSTYLING,Göran Lundström and Pamela Goldammer,Border,False,True,0,1,1
2018,2019,91,PRODUCTION DESIGN,Production Design: Nathan Crowley; Set Decoration: Kathy Lucas,First Man,False,True,1,3,4
2018,2019,91,SOUND EDITING,Ai-Ling Lee and Mildred Iatrou Morgan,First Man,False,True,1,3,4
2018,2019,91,SOUND MIXING,"Jon Taylor, Frank A. Montaño, Ai-Ling Lee and Mary H. Ellis",First Man,False,True,1,3,4
2018,2019,91,VISUAL EFFECTS,"Paul Lambert, Ian Hunter, Tristan Myles and J.D. Schwalm",First Man,True,False,1,3,4
2018,2019,91,SHORT FILM (Animated),Alison Snowden and David Fine,Animal Behaviour,False,True,0,1,1
2018,2019,91,SHORT FILM (Animated),Domee Shi and Becky Neiman-Cobb,Bao,True,False,1,0,1
2018,2019,91,SHORT FILM (Animated),Louise Bagnall and Nuria González Blanco,Late Afternoon,False,True,0,1,1
2018,2019,91,SHORT FILM (Animated),Andrew Chesworth and Bobby Pontillas,One Small Step,False,True,0,1,1
2018,2019,91,SHORT FILM (Animated),Trevor Jimenez,Weekends,False,True,0,1,1
2018,2019,91,SHORT FILM (Live Action),Vincent Lambe and Darren Mahon,Detainment,False,True,0,1,1
2018,2019,91,SHORT FILM (Live Action),Jeremy Comte and Maria Gracia Turgeon,Fauve,False,True,0,1,1
2018,2019,91,SHORT FILM (Live Action),Marianne Farley and Marie-Hélène Panisset,Marguerite,False,True,0,1,1
2018,2019,91,SHORT FILM (Live Action),Rodrigo Sorogoyen and María del Puy Alvarado,Mother,False,True,0,1,1
2018,2019,91,SHORT FILM (Live Action),Guy Nattiv and Jaime Ray Newman,Skin,True,False,1,0,1
2018,2019,91,SOUND EDITING,Ethan Van der Ryn and Erik Aadahl,A Quiet Place,False,True,0,1,1
2018,2019,91,VISUAL EFFECTS,"Dan DeLeeuw, Kelly Port, Russell Earl and Dan Sudick",Avengers: Infinity War,False,True,0,1,1
2018,2019,91,VISUAL EFFECTS,"Christopher Lawrence, Michael Eames, Theo Jones and Chris Corbould",Christopher Robin,False,True,0,1,1
2018,2019,91,VISUAL EFFECTS,"Roger Guyett, Grady Cofer, Matthew E. Butler and David Shirk",Ready Player One,False,True,0,1,1
2018,2019,91,VISUAL EFFECTS,"Rob Bredow, Patrick Tubach, Neal Scanlan and Dominic Tuohy",Solo: A Star Wars Story,False,True,0,1,1
2018,2019,91,WRITING (Original Screenplay),Written by Paul Schrader,First Reformed,False,True,0,1,1
2019,2020,92,ACTOR IN A LEADING ROLE,Antonio Banderas,Pain and Glory,False,True,0,2,2
2019,2020,92,INTERNATIONAL FEATURE FILM,Spain,Pain and Glory,False,True,0,2,2
2019,2020,92,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Once upon a Time...in Hollywood,False,True,2,8,10
2019,2020,92,ACTOR IN A SUPPORTING ROLE,Brad Pitt,Once upon a Time...in Hollywood,True,False,2,8,10
2019,2020,92,CINEMATOGRAPHY,Robert Richardson,Once upon a Time...in Hollywood,False,True,2,8,10
2019,2020,92,COSTUME DESIGN,Arianne Phillips,Once upon a Time...in Hollywood,False,True,2,8,10
2019,2020,92,DIRECTING,Quentin Tarantino,Once upon a Time...in Hollywood,False,True,2,8,10
2019,2020,92,BEST PICTURE,"David Heyman, Shannon McIntosh and Quentin Tarantino, Producers",Once upon a Time...in Hollywood,False,True,2,8,10
2019,2020,92,PRODUCTION DESIGN,Production Design: Barbara Ling; Set Decoration: Nancy Haigh,Once upon a Time...in Hollywood,True,False,2,8,10
2019,2020,92,SOUND EDITING,Wylie Stateman,Once upon a Time...in Hollywood,False,True,2,8,10
2019,2020,92,SOUND MIXING,"Michael Minkler, Christian P. Minkler and Mark Ulano",Once upon a Time...in Hollywood,False,True,2,8,10
2019,2020,92,WRITING (Original Screenplay),Written by Quentin Tarantino,Once upon a Time...in Hollywood,False,True,2,8,10
2019,2020,92,ACTOR IN A LEADING ROLE,Adam Driver,Marriage Story,False,True,1,5,6
2019,2020,92,ACTRESS IN A LEADING ROLE,Scarlett Johansson,Marriage Story,False,True,1,5,6
2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Laura Dern,Marriage Story,True,False,1,5,6
2019,2020,92,MUSIC (Original Score),Randy Newman,Marriage Story,False,True,1,5,6
2019,2020,92,BEST PICTURE,"Noah Baumbach and David Heyman, Producers",Marriage Story,False,True,1,5,6
2019,2020,92,WRITING (Original Screenplay),Written by Noah Baumbach,Marriage Story,False,True,1,5,6
2019,2020,92,ACTOR IN A LEADING ROLE,Joaquin Phoenix,Joker,True,False,2,9,11
2019,2020,92,CINEMATOGRAPHY,Lawrence Sher,Joker,False,True,2,9,11
2019,2020,92,COSTUME DESIGN,Mark Bridges,Joker,False,True,2,9,11
2019,2020,92,DIRECTING,Todd Phillips,Joker,False,True,2,9,11
2019,2020,92,FILM EDITING,Jeff Groth,Joker,False,True,2,9,11
2019,2020,92,MAKEUP AND HAIRSTYLING,Nicki Ledermann and Kay Georgiou,Joker,False,True,2,9,11
2019,2020,92,MUSIC (Original Score),Hildur Guðnadóttir,Joker,True,False,2,9,11
2019,2020,92,BEST PICTURE,"Todd Phillips, Bradley Cooper and Emma Tillinger Koskoff, Producers",Joker,False,True,2,9,11
2019,2020,92,SOUND EDITING,Alan Robert Murray,Joker,False,True,2,9,11
2019,2020,92,SOUND MIXING,"Tom Ozanich, Dean Zupancic and Tod Maitland",Joker,False,True,2,9,11
2019,2020,92,WRITING (Adapted Screenplay),Written by Todd Phillips & Scott Silver,Joker,False,True,2,9,11
2019,2020,92,ACTOR IN A LEADING ROLE,Jonathan Pryce,The Two Popes,False,True,0,3,3
2019,2020,92,ACTOR IN A SUPPORTING ROLE,Anthony Hopkins,The Two Popes,False,True,0,3,3
2019,2020,92,WRITING (Adapted Screenplay),Written by Anthony McCarten,The Two Popes,False,True,0,3,3
2019,2020,92,ACTOR IN A SUPPORTING ROLE,Tom Hanks,A Beautiful Day in the Neighborhood,False,True,0,1,1
2019,2020,92,ACTOR IN A SUPPORTING ROLE,Al Pacino,The Irishman,False,True,0,10,10
2019,2020,92,ACTOR IN A SUPPORTING ROLE,Joe Pesci,The Irishman,False,True,0,10,10
2019,2020,92,CINEMATOGRAPHY,Rodrigo Prieto,The Irishman,False,True,0,10,10
2019,2020,92,COSTUME DESIGN,Sandy Powell and Christopher Peterson,The Irishman,False,True,0,10,10
2019,2020,92,DIRECTING,Martin Scorsese,The Irishman,False,True,0,10,10
2019,2020,92,FILM EDITING,Thelma Schoonmaker,The Irishman,False,True,0,10,10
2019,2020,92,BEST PICTURE,"Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers",The Irishman,False,True,0,10,10
2019,2020,92,PRODUCTION DESIGN,Production Design: Bob Shaw; Set Decoration: Regina Graves,The Irishman,False,True,0,10,10
2019,2020,92,VISUAL EFFECTS,"Pablo Helman, Leandro Estebecorena, Nelson Sepulveda-Fauser and Stephane Grabli",The Irishman,False,True,0,10,10
2019,2020,92,WRITING (Adapted Screenplay),Screenplay by Steven Zaillian,The Irishman,False,True,0,10,10
2019,2020,92,ACTRESS IN A LEADING ROLE,Cynthia Erivo,Harriet,False,True,0,2,2
2019,2020,92,MUSIC (Original Song),Music and Lyric by Joshuah Brian Campbell and Cynthia Erivo,Harriet,False,True,0,2,2
2019,2020,92,ACTRESS IN A LEADING ROLE,Charlize Theron,Bombshell,False,True,1,2,3
2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Margot Robbie,Bombshell,False,True,1,2,3
2019,2020,92,MAKEUP AND HAIRSTYLING,"Kazu Hiro, Anne Morgan and Vivian Baker",Bombshell,True,False,1,2,3
2019,2020,92,ACTRESS IN A LEADING ROLE,Renée Zellweger,Judy,True,False,1,1,2
2019,2020,92,MAKEUP AND HAIRSTYLING,Jeremy Woodhead,Judy,False,True,1,1,2
2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Richard Jewell,False,True,0,1,1
2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Scarlett Johansson,Jojo Rabbit,False,True,1,5,6
2019,2020,92,COSTUME DESIGN,Mayes C. Rubeo,Jojo Rabbit,False,True,1,5,6
2019,2020,92,FILM EDITING,Tom Eagles,Jojo Rabbit,False,True,1,5,6
2019,2020,92,BEST PICTURE,"Carthew Neal, Taika Waititi and Chelsea Winstanley, Producers",Jojo Rabbit,False,True,1,5,6
2019,2020,92,PRODUCTION DESIGN,Production Design: Ra Vincent; Set Decoration: Nora Sopková,Jojo Rabbit,False,True,1,5,6
2019,2020,92,WRITING (Adapted Screenplay),Screenplay by Taika Waititi,Jojo Rabbit,True,False,1,5,6
2019,2020,92,ANIMATED FEATURE FILM,"Dean DeBlois, Bradford Lewis and Bonnie Arnold",How to Train Your Dragon: The Hidden World,False,True,0,1,1
2019,2020,92,ANIMATED FEATURE FILM,Jérémy Clapin and Marc du Pontavice,I Lost My Body,False,True,0,1,1
2019,2020,92,ANIMATED FEATURE FILM,"Sergio Pablos, Jinko Gotoh and Marisa Román",Klaus,False,True,0,1,1
2019,2020,92,ANIMATED FEATURE FILM,"Chris Butler, Arianne Sutner and Travis Knight",Missing Link,False,True,0,1,1
2019,2020,92,ANIMATED FEATURE FILM,"Josh Cooley, Mark Nielsen and Jonas Rivera",Toy Story 4,True,False,1,1,2
2019,2020,92,MUSIC (Original Song),Music and Lyric by Randy Newman,Toy Story 4,False,True,1,1,2
2019,2020,92,CINEMATOGRAPHY,Jarin Blaschke,The Lighthouse,False,True,0,1,1
2019,2020,92,CINEMATOGRAPHY,Roger Deakins,1917,True,False,3,7,10
2019,2020,92,DIRECTING,Sam Mendes,1917,False,True,3,7,10
2019,2020,92,MAKEUP AND HAIRSTYLING,"Naomi Donne, Tristan Versluis and Rebecca Cole",1917,False,True,3,7,10
2019,2020,92,MUSIC (Original Score),Thomas Newman,1917,False,True,3,7,10
2019,2020,92,BEST PICTURE,"Sam Mendes, Pippa Harris, Jayne-Ann Tenggren and Callum McDougall, Producers",1917,False,True,3,7,10
2019,2020,92,PRODUCTION DESIGN,Production Design: Dennis Gassner; Set Decoration: Lee Sandales,1917,False,True,3,7,10
2019,2020,92,SOUND EDITING,Oliver Tarney and Rachael Tate,1917,False,True,3,7,10
2019,2020,92,SOUND MIXING,Mark Taylor and Stuart Wilson,1917,True,False,3,7,10
2019,2020,92,VISUAL EFFECTS,"Guillaume Rocheron, Greg Butler and Dominic Tuohy",1917,True,False,3,7,10
2019,2020,92,WRITING (Original Screenplay),Written by Sam Mendes & Krysty Wilson-Cairns,1917,False,True,3,7,10
2019,2020,92,DIRECTING,Bong Joon Ho,Parasite,True,False,4,2,6
2019,2020,92,FILM EDITING,Yang Jinmo,Parasite,False,True,4,2,6
2019,2020,92,INTERNATIONAL FEATURE FILM,South Korea,Parasite,True,False,4,2,6
2019,2020,92,BEST PICTURE,"Kwak Sin Ae and Bong Joon Ho, Producers",Parasite,True,False,4,2,6
